#OTU ID	description	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
K03569	mreB; rod shape-determining protein MreB and related proteins	12528.86	186332.15	17636.91	80575.58	128464.62	57846.02	32203.689999999995	92614.41	70543.54	70039.05	69022.45999999999	91022.27	56451.47	79395.41	37083.6	63721.74	56669.47000000001	52032.2	55365.23	63360.87	82547.45999999999	59462.29	67963.32999999999	24011.05	53498.07	22171.68	160196.02	106614.44	78777.25	69965.31999999999	50316.73	85426.86	78559.23000000001	48475.21000000001	92404.05	45599.7	98149.28	101023.37	56350.52	7740.77	74661.81999999999	63632.42000000001	38696.64	57459.38000000001	63302.69	60641.35	43908.77	49004.85000000001	43505.53	57390.64	80092.68000000001	192005.83	62096.38	71856.78	168333.94999999998	45001.42	69311.88	78766.92	44688.41	63305.7	53055.67	43523.65	76036.91	28678.35	49150.69	57736.84	48430.38	51976.82	71461.89	61101.01	50557.27	67869.61	42057.38000000001	48820.23	44625.82	51435.49000000001	58155.41	12101.85	13199.590000000002	18405.57	10199.28	11425.91	14244.62	27405.33	12354.35	14690.09	24438.59	16834.39	18991.35	11538.76	9419.06	33968.95	16165.16	7771.7	
K03570	mreC; rod shape-determining protein MreC	9768.03	162674.40000000002	13832.58	59699.08	93259.45	52682.85	28784.61	16513.33	56939.46	67549.38	56434.29	41077.53	42746.39	60793.99	31022.35	56729.07	45682.22000000001	30845.870000000006	49797.15	46116.12	74896.54000000001	51820.79	58232.66	13346.55	44967.57	19162.77	140115.52	75100.44	69195.40999999999	59230.99	45379.98	35501.270000000004	54705.4	38809.04	18653.3	25380.36	64766.60999999999	64443.71	43587.35	6633.35	72519.31999999999	57780.42000000001	22282.31	46323.63000000001	55689.52	52847.6	36003.27	21980.1	38845.7	51715.47	71864.76000000001	103113.42	54720.79	66812.03	147665.19999999998	36277.5	42861.55	69417.59	25423.58	59577.7	42887.0	37711.98	59719.83	23793.18	31045.61	50602.76	39486.05	36770.82	55268.72	58789.18	42996.44	59548.03000000001	25271.38	43649.4	37877.57	44678.4	29908.57	10041.35	6898.34	9347.65	6934.78	3266.74	11908.95	23951.33	9921.93	11032.09	19078.42	10203.06	15543.35	5656.840000000001	7872.05	27540.12	11229.83	5515.53	
K03571	mreD; rod shape-determining protein MreD	6180.03	13121.98	8168.0	18514.83	13348.27	3306.67	3799.89	6908.45	9947.92	3492.63	44081.64	11226.07	30160.38	19158.65	6364.45	3011.8	9008.11	6385.2	3739.18	11237.85	8875.68	9063.9	5302.0	3324.8	6826.03	2852.58	17378.03	29219.93	11150.28	16189.33	4436.38	6587.26	9602.07	5777.4	5527.55	2906.5	37687.3	5498.4	6107.54	4083.35	3416.07	6709.7	14246.5	5799.88	3753.54	8668.15	5665.14	16096.85	4160.5	4150.2	6007.21	75107.92	6257.79	3658.28	19132.95	6315.25	32072.97	4753.07	18142.17	4349.7	4305.53	3042.73	11624.58	4601.84	7383.15	4974.75	5534.83	30418.67	7863.059999999998	2550.9300000000007	4610.2	6331.91	14736.7	4285.64	3297.890000000001	6583.05	10561.57	2115.84	5121.25	6744.91	1862.5	2571.67	2081.33	2002.84	2201.42	2315.0	4735.67	6435.0	1644.0	3662.42	1344.34	4739.33	4881.17	3291.67	
K03572	mutL; DNA mismatch repair protein MutL	12315.03	229605.4	15689.91	65593.08	171689.12	86315.52	36641.94	80552.66	62432.79	110169.05	66835.29000000001	83289.86	52578.72	66164.66	32086.35	86635.73999999999	62736.89000000001	47339.87	70611.48000000001	57849.78999999999	118473.21	64065.79	69286.32999999999	22854.22	55970.24	19281.1	227842.52	128287.11	95924.74	72306.99	76179.98	93655.27	77300.73000000001	43172.71	78037.3	35560.03	65364.27999999999	134337.04	57164.02	6982.02	124834.32	90432.42	36521.64	52946.63000000001	80395.18999999999	74851.59999999999	46220.27	32830.10000000001	49599.03	73962.14	98835.43	106589.75	90886.46	114797.7	155495.19999999998	40816.17	60433.88000000001	88396.92	41239.91	99016.7	59668.67	50005.65	68051.83	31410.85	50529.94	71878.09	56623.38	47858.82	61755.39	97595.51	61151.77	85336.36000000003	39579.38000000001	66045.73	61985.57	61804.07000000001	38947.24	12086.68	12201.01	17180.32	10814.78	10684.41	15869.62	32130.33	12269.6	16542.09	25135.09	11845.39	22839.35	10370.839999999998	9852.72	37069.45	13894.16	6938.2	
K03573	mutH; DNA mismatch repair protein MutH	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K03574	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	17446.32	41826.75	21247.99	54279.33	94175.84	16346.18	11878.92	159193.08000000002	34681.08	10752.17	112192.35	125071.05000000002	85212.08	85146.59	29210.08	19308.51	38325.070000000014	57311.83	14602.91	47472.91999999999	24405.42	31470.0	28057.01	28096.0	31998.83	11012.23	41586.49000000001	119564.99	35083.02	48879.16	18279.75	112648.77	64914.16	34567.84	153377.75	45745.18	150448.84	82393.49	35808.85	3553.59	9888.17	20556.16	60763.16	28211.08	21276.85	27712.42	25841.51	63453.25	18302.33	16465.34	24234.42	216872.24	24620.27	15769.58	65335.75	26209.59	120080.5	29838.33	75331.0	12751.0	32195.67	20514.0	43452.74	20613.68	58100.08	26062.74	25560.49	92506.67	41246.5	8124.49	19924.16	31720.570000000003	62116.5	21167.0	21823.92	22669.6	64440.85000000001	7862.01	22450.58	30870.75	10077.34	21350.34	8609.67	10562.17	8947.92	11803.0	19644.18	25996.33	9947.67	18560.590000000004	5453.3600000000015	21618.16	19370.83	10896.84	
K03575	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	10725.33	168389.25	13255.910000000002	64818.08	122996.02	56520.52	27835.39	80141.21	61873.04	67438.25	63380.49	77278.11	48780.67	59882.01	28507.4	60344.44	49273.44000000001	43192.17	51699.13	50943.44	75930.86	48589.89	62120.83	17825.92	46761.54	17273.350000000002	142262.81999999998	99157.51	67301.14	58185.49	47304.43	76698.52	69805.33	39241.31	77497.75	29711.03	62644.98	95349.14	50573.31999999999	3256.67	72389.42	58523.22	34978.64	52576.58	59574.49	55705.45	38463.47	32249.75	40940.03	52506.94	74492.88	103841.0	56097.01	68844.25	154003.24999999994	40345.42	57416.58	75507.52	39725.41	60448.5	48855.97	41662.25	67328.58	26191.35	41809.789999999986	52910.34	43963.88	46512.32	58073.49	58789.91	46452.57	63120.61000000001	37762.18	46356.92999999999	41612.02	45728.52	36705.34	10011.68	11704.26	16848.07	8468.779999999999	10303.91	12398.62	25386.33	10226.35	12698.59	19822.09	10447.39	17546.85	9896.09	8003.22	28806.45	11702.16	6427.2	
K03576	metR; LysR family transcriptional regulator, regulator for metE and metH	55.0	0.0	2007.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	31.0	51.0	198.0	53.0	2.0	20.0	0.0	13.0	0.0	46.0	4.0	7.0	13.0	51.0	3.0	0.0	0.0	98.0	95.0	5090.0	11.0	13.0	18.0	96.0	1530.0	51.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	8484.0	3.0	0.0	5394.0	1252.0	716.0	41.0	58.0	16.0	249.0	9.0	1861.0	49.0	19.0	352.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6461.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K03577	acrR, smeT; TetR/AcrR family transcriptional regulator, acrAB operon repressor	45.0	0.0	1130.0	556.0	403.0	47.0	30.0	3303.0	359.0	1.0	50.0	47.0	182.0	60.0	1.0	28.0	43.0	13.0	1.0	28.0	4.0	7.0	51.0	102.0	20.0	0.0	0.0	242.0	51.0	5097.0	40.0	11.0	64.0	96.0	1530.0	9.0	673.0	33.0	48.0	338.0	1.0	0.0	115.0	943.0	50.0	0.0	38.0	1555.0	185.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	699.0	56.0	164.0	16.0	283.0	21.0	1861.0	60.0	9.0	243.0	0.0	227.0	56.0	0.0	165.0	63.0	157.0	148.0	32.0	10.0	6448.0	13.0	3.0	42.0	4.0	5.0	14.0	6.0	12.0	0.0	7.0	12.0	6.0	40.0	11.0	28.0	11.0	23.0	
K03578	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	5748.0	6872.0	4914.33	6169.0	39651.67	6114.67	776.3299999999998	67291.33	5795.33	303.67	46962.0	40151.33	30387.33	1513.67	1250.0	5289.67	8120.67	15696.0	3164.33	11391.67	3557.67	757.0	6324.67	5319.67	3701.67	107.33	4546.0	43724.67	1966.33	7929.0	3312.0	43146.0	19320.33	4442.67	60816.0	5364.67	1036.67	32439.33	9485.67	388.67	290.0	3635.0	23121.33	7417.0	4911.67	6000.0	5276.0	12385.0	3224.33	1767.67	3662.67	11866.33	2130.67	2417.67	13021.0	5734.67	38334.33	6671.33	26144.33	1196.0	7638.67	4601.67	9917.0	3876.67	12328.33	4214.33	6194.33	32798.0	5541.67	366.33	4141.33	5045.33	23198.0	4431.33	4622.0	3336.67	15464.67	509.33	8733.67	13057.67	1816.0	8826.67	933.67	1939.0	818.6700000000002	2130.0	1114.67	442.33	2442.0	6605.0	423.67	1779.33	1151.33	3059.67	
K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]	1632.0	7337.0	1949.33	6169.0	31626.67	4218.67	499.33	67291.33	5795.33	303.67	8392.0	39385.33	8128.33	1541.67	614.0	4484.67	5789.67	15479.0	3106.33	9419.67	3313.67	726.0	5681.67	5315.67	3443.67	77.33	6829.0	25939.67	1917.33	7091.0	3024.0	42981.0	18251.33	4433.67	60811.0	5322.67	1034.67	32402.33	9015.67	389.67	290.0	3119.0	13901.33	7417.0	4721.67	3992.0	4089.0	12385.0	2922.33	2622.67	3549.67	6049.33	2094.67	2417.67	13019.0	5728.67	18654.33	6619.33	16252.33	1177.0	7192.67	4260.67	9917.0	2748.67	12318.33	4278.33	6726.33	11640.0	5522.67	366.33	4132.33	4600.33	13918.0	3650.33	5158.0	2852.67	15441.67	320.3300000000001	4997.67	7724.67	1651.0	7311.67	625.6700000000002	1759.0	651.6700000000002	1919.0	978.67	361.33	2361.0	4442.0	343.67	1901.33	589.3299999999998	1098.67	
K03580	hepA; ATP-dependent helicase HepA [EC:3.6.4.-]	55.0	0.0	2077.0	556.0	615.0	83.0	30.0	3303.0	359.0	1.0	111.0	51.0	220.0	67.0	2.0	36.0	86.0	13.0	2.0	46.0	4.0	7.0	89.0	161.0	37.0	0.0	0.0	386.0	95.0	5106.0	69.0	13.0	110.0	96.0	1530.0	51.0	673.0	33.0	75.0	338.0	2.0	0.0	168.0	943.0	50.0	0.0	72.0	1555.0	193.0	0.0	4.0	8484.0	3.0	0.0	5394.0	1252.0	856.0	71.0	270.0	16.0	329.0	33.0	1861.0	71.0	19.0	382.0	0.0	372.0	84.0	0.0	165.0	86.0	228.0	174.0	58.0	10.0	6461.0	16.0	3.0	43.0	8.0	10.0	28.0	12.0	22.0	0.0	14.0	24.0	12.0	40.0	19.0	56.0	22.0	26.0	
K03581	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	7664.9299999999985	30938.050000000007	9627.93	22854.83	18616.7	4687.88	6061.39	16128.16	12276.21	5276.63	47022.99	16301.94	33925.95	24136.04	9875.77	6846.55	17001.370000000006	9101.78	7430.68	14206.0	16172.29	14103.97	11786.36	8351.130000000001	10959.75	5349.02	37064.03	32977.259999999995	17689.11	22039.05	7624.59	10821.28	19362.57	7561.54	16951.55	17128.03	44082.23	8081.62	12996.4	4904.1	5284.07	12012.91	16950.71	8207.880000000001	6954.9	14833.08	11879.85	21100.85	6633.93	9141.27	11437.21	97366.25	8571.46	5666.6100000000015	25696.450000000004	8198.25	41435.68	8808.14	22585.53	6030.7	9698.1	5595.52	14481.91	6750.98	14442.19	9328.18	10513.9	34879.17	22932.27	4297.93	7864.49	10598.48	17707.13	7069.07	7161.89	10897.08	26708.24	2745.05	5526.62	7476.7	2249.71	2894.5600000000004	2494.83	2887.05	2809.42	2962.64	5310.530000000002	6862.71	2662.9300000000007	3929.95	1838.72	6705.4	5280.03	3626.1	
K03582	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	55.0	0.0	2007.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	31.0	51.0	198.0	53.0	2.0	20.0	0.0	13.0	0.0	46.0	4.0	7.0	13.0	51.0	3.0	0.0	0.0	98.0	95.0	5090.0	11.0	13.0	18.0	96.0	1530.0	51.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	8484.0	3.0	0.0	5394.0	1252.0	716.0	41.0	58.0	16.0	249.0	9.0	1861.0	49.0	19.0	352.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6461.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K03583	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	55.0	0.0	2007.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	31.0	51.0	198.0	53.0	2.0	20.0	0.0	13.0	0.0	46.0	4.0	7.0	13.0	51.0	3.0	0.0	0.0	98.0	95.0	5090.0	11.0	13.0	18.0	96.0	1530.0	51.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	8484.0	3.0	0.0	5394.0	1252.0	716.0	41.0	58.0	16.0	249.0	9.0	1861.0	49.0	19.0	352.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6461.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K03584	recO; DNA repair protein RecO (recombination protein O)	11082.03	169029.40000000002	14571.91	65517.08	123541.12	56679.52	29199.939999999995	80470.66	62405.79	67793.04999999999	64217.29	80303.86	50137.72	61825.66	31798.35	60642.74	50218.89000000001	46217.87	51962.48	55223.78999999999	76455.20999999999	52150.79	62811.33	18521.22	47472.24	19240.1	142958.52	99941.11	70081.73999999999	60669.99	47595.98	78219.27	70641.73000000001	43160.71	77876.3	30533.03	65121.27999999999	96418.04	51124.02	6664.02	72754.31999999999	58990.42000000001	35293.64	52906.63000000001	60052.19	56049.6	39053.27	32774.10000000001	41372.03	52881.14	75010.43000000001	106572.75	56823.46	69195.70000000001	155418.19999999998	40780.17	59312.88000000001	75812.92	40305.91	60691.7	49379.67	41862.65	67820.83	26409.85	43124.94	53866.09	44363.38	47062.82	58855.39	59103.51	46766.77	63729.36000000001	38323.38000000001	46849.73	41877.57	47017.07000000001	38924.24	10273.68	11939.01	17084.32	8509.779999999999	10578.41	12445.62	25463.33	10446.6	12752.09	19929.09	10481.39	17689.35	10073.839999999998	8155.72	29089.45	11763.16	6481.2	
K03585	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	34115.54	829886.76	36003.16	243038.75	627450.72	321216.54000000004	101048.98	264043.38	265210.52	409645.93	200236.36	235772.62	140685.59000000005	133363.53	64496.09	315876.54000000004	199730.91	126521.76	266167.43	167875.13999999998	401933.13	183542.05	255704.14	55664.93	184107.53	35136.359999999986	754350.43	427686.51	303141.3	191706.01	258804.86	313428.14	274433.71	108705.38	247593.25	73825.98	53022.73	499123.78	208759.79	9136.43	452515.75	305280.88	113739.37	231862.25	298938.04000000004	258086.01	156811.41	56455.75	182243.88	275510.83	361821.79	67181.82	318652.68	421162.93	713234.25	170025.43	149122.28000000006	333626.02	115627.63	363151.0	208619.43	185269.97	284071.75	106090.98	134350.53000000006	256625.11	203304.52	124643.75	195976.18	365867.07	223238.52	300480.92	124678.1	232296.42	216773.14	215060.99	63081.68	38177.48	37887.02	59213.68	35390.22	36004.52	54769.98	121467.49	40039.41	56451.85	80007.29000000001	21370.68	85617.91	32776.64	33054.98	133106.63	37237.62	20543.32	
K03586	ftsL; cell division protein FtsL	4409.0	401.0	4106.0	556.0	9634.0	2193.0	328.0	3303.0	359.0	1.0	39156.0	707.0	22882.0	483.0	474.0	1406.0	3690.0	314.0	954.0	2224.0	1873.0	402.0	1767.0	51.0	1203.0	30.0	1560.0	19129.0	1009.0	6383.0	1229.0	150.0	3515.0	96.0	1535.0	51.0	676.0	67.0	1918.0	343.0	0.0	2377.0	10175.0	943.0	436.0	2770.0	2284.0	1555.0	715.0	539.0	467.0	8484.0	30.0	0.0	5395.0	1252.0	21408.0	259.0	11072.0	35.0	1191.0	430.0	1861.0	1257.0	19.0	870.0	1271.0	22437.0	2197.0	0.0	396.0	822.0	10219.0	1238.0	718.0	962.0	6461.0	276.0	3755.0	5390.0	244.0	1533.0	424.0	435.0	311.0	407.0	275.0	179.0	274.0	2206.0	151.0	175.0	647.0	2105.0	
K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	10130.57	229398.99	11416.34	66987.25	168000.28	85894.56	32312.05	67793.92	64100.16	114033.42	61255.33	69135.0	43581.41	45565.4	24127.22	85677.19	58480.21000000001	39898.92	68551.3	49103.76	113643.64	53557.46	67921.19	15270.42	52930.6	15124.63	214859.49	117018.18	86466.28	65570.54999999999	72996.31	85119.19	72713.66	36179.95	62772.75	20494.39	22976.91	137522.53	55112.34	2850.92	127052.25	87388.43000000001	31818.85	53479.75	79253.01000000001	70105.38	43988.84	14815.25	47903.96	72001.51000000001	95403.72	19943.83	89737.67	119855.42	181343.75	38890.92	44339.62	86586.42	32538.6	103624.0	56596.71	47574.21	69090.25	27820.15	38710.83	69368.77	54077.12	37642.15	56112.54	104446.58	58714.86	80955.02	34667.11	63188.52	59127.68	58289.38000000001	19244.67	10284.38	10591.8	15472.7	9275.99	9437.13	14450.29	31591.2	10514.18	14858.23	21374.28	5603.0999999999985	21970.78	8850.779999999999	8750.920000000002	33694.69	9652.85	5791.96	
K03588	ftsW, spoVE; cell division protein FtsW	12046.53	179700.90000000005	17146.91	68359.08	124742.62	57014.52	30527.939999999995	92062.66	64375.29	69694.05	67433.79000000001	86332.36000000003	53727.22	62807.16	32231.85	61508.24	51937.89000000001	47365.37	53644.48	56933.28999999999	80145.20999999999	54709.79	64313.83	23607.22	48304.74	19492.6	154678.52	101525.61	73379.23999999999	63532.99	48542.48	83976.77	73065.73000000001	43956.71	91491.3	45084.03	66116.78	100330.04	52439.52	6754.02	74277.81999999999	61194.42000000001	37307.64	55840.13000000001	61981.69	59658.6	40325.27	37657.10000000001	42962.03	54509.64	78085.93000000001	128920.75	59010.46	71485.70000000001	166058.19999999998	44337.67	68225.38	78087.92	43289.41	62867.2	52148.17	43706.65	71542.83	28936.35	48508.44	56161.09	46186.88	51098.32	60763.89	60785.51	49250.77	66173.36	40397.38000000001	48523.73	42970.57	49479.07000000001	55187.24	10412.68	12250.01	17610.820000000003	8581.779999999999	11026.91	12493.62	25586.33	10560.1	12851.59	20279.09	10528.39	17940.85	10375.839999999998	8268.720000000001	29424.45	11811.16	6590.2	
K03589	ftsQ; cell division protein FtsQ	10369.03	167113.90000000002	13772.41	63034.08	122387.12	56312.02	28076.439999999995	71399.66	60949.79	66888.04999999999	62881.54	76164.86	48207.22	58516.91	28937.1	59596.99	48588.39000000001	44523.12	51181.98	53671.53999999999	75323.95999999999	49132.79	61347.83	14054.22	46315.99	17951.850000000002	140656.52	98448.11	67549.98999999999	57086.74	46913.48	74842.52	68164.23000000001	41684.21	66584.3	16415.03	59046.78	94620.29	49757.02	6270.27	71984.31999999999	58238.92000000001	34110.14	51570.63000000001	58602.69	54209.1	37831.27	28752.1	40022.03	51783.64	72668.43000000001	85287.75	55554.96	68074.70000000001	151365.69999999998	39556.17	53794.38000000001	73630.42	38601.41	59797.7	47071.67	40154.15	66318.83	24945.85	37709.69	51629.09	43309.88	45052.32	56229.89	58393.51	45455.77	61025.36000000001	36961.38000000001	45173.73	40521.57	45394.57000000001	23069.24	9844.93	11708.76	16732.82	8306.279999999999	10302.66	12227.12	24982.83	10093.1	12438.59	19541.09	10351.39	17148.85	9900.84	7838.47	28125.95	11602.16	6352.2	
K03590	ftsA; cell division protein FtsA	8794.0	150065.42	9722.910000000002	46339.25	117254.85	54965.85	25320.55	67797.21	52034.87	63673.42	57855.4	67092.29000000001	41093.34	39947.76	23706.15	56782.19	41237.78000000001	40125.92	48326.3	47883.69	68783.78	40805.39	56314.33	11052.42	40379.46	16173.27	125397.49	88129.18000000002	58007.21000000001	48450.41	43050.6	69340.76	60473.66	37283.31	62714.75	13991.53	22443.98	89972.89	44096.48	2866.92	68726.25	54201.72	29951.14	46930.75	55117.15	49124.95	32357.13	14441.25	36694.53	47602.94	67238.72	19273.83	49617.67	64694.42	138448.75	34894.92	44079.91	68636.85	31536.74	55754.0	42908.14	37581.92	56958.25	21749.01	31061.04	47370.34	39498.55	37217.15	43330.83	55999.58	41484.57	55750.45	32350.68	42242.09	37535.68	40488.52	21058.67	8168.59	10406.01	15384.41	6748.28	9352.99	10635.29	23567.49	8331.18	10661.09	15353.42	4061.39	15958.35	8502.919999999998	6730.13	23701.120000000006	7332.990000000002	5196.53	
K03591	ftsN; cell division protein FtsN	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K03592	pmbA; PmbA protein	6681.2	114107.33	5965.32	41696.0	80180.51999999999	46505.15	10594.3	12240.75	47213.25	63570.0	45745.25	8298.25	28866.25	14669.4	4634.5	43192.8	22584.97	7509.25	39657.85	20027.28	52548.6	23181.32	28937.38	8983.5	20162.45	752.0	97821.88	59420.55	40533.2	30018.6	34380.07	21926.5	28015.1	5854.0	13661.75	21680.0	4800.38	57481.75	23044.58	1214.0	68572.0	39499.05	14093.9	41000.75	40821.5	34433.3	19508.9	7011.75	22818.75	41966.5	50583.43	30247.75	47609.25	62651.25	133305.25	30854.25	25432.4	41675.2	13972.78	54888.5	22985.7	23626.18	49334.25	13589.7	14448.5	34504.1	26123.5	24596.85	22666.6	55788.0	30594.05	39574.2	15420.3	30799.38	28711.5	28867.77	24081.5	4592.0	4518.22	7410.75	3870.78	1859.75	6953.42	14770.6	4884.15	6518.65	9987.320000000003	2547.1800000000007	10075.5	3327.83	4010.57	17322.0	4963.7	3476.9	
K03593	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	8593.0	149045.42	9448.910000000002	45999.25	115600.85	54630.85	24726.05	76480.21	51957.87	63544.42	57104.9	66178.29000000001	40186.84	39025.26	23276.65	56059.19	39450.78000000001	38294.92	47313.3	44395.19	66914.78	40112.89	55000.33	14353.42	39258.46	15154.77	121305.49	86668.18000000001	56594.71000000001	47459.41	41936.6	70085.76	57596.66	36084.81	73577.75	27155.53	21919.48	89663.39	42358.48	2580.92	68582.25	52189.72	28944.14	47235.75	54849.15	48233.95	31027.13	17626.25	36349.53	46092.94	66793.72	39048.83	49592.67	64655.42	139940.75	34989.92	40974.91	68306.85	29848.74	55739.0	42193.14	37391.92	57110.25	21567.01	32536.54	46487.34	37570.55	35289.15	40778.83	55885.58	41227.57	55215.45	31359.68	41747.09	36100.68	39879.52	34644.67	8029.09	10274.51	15394.41	6661.28	9273.99	10509.29	23264.49	8152.18	10450.09	15119.42	3946.39	15731.35	8466.919999999998	6636.63	23328.120000000006	7226.990000000002	5070.53	
K03594	bfr; bacterioferritin [EC:1.16.3.1]	1493.8	19026.17	5291.26	22287.58	7877.33	3323.7	10534.18	3795.21	13281.21	8781.58	4873.74	11026.28	4937.84	15193.19	13296.15	4937.469999999998	9736.72	8718.59	5240.2	13676.07	10317.17	15575.07	11594.78	1308.25	10543.09	9529.94	17566.940000000002	8804.46	14743.27	16251.56	4431.61	5041.6	16060.9	19682.47	2530.75	2555.69	14128.26	11370.06	12619.07	1954.75	7160.92	8376.17	3879.91	8464.58	7559.32	8670.900000000001	7803.07	2622.75	9661.95	8327.77	9701.53	16810.67	7241.84	10360.08	51665.75	6613.75	6809.35	14354.99	4878.3	11170.0	10320.6	6503.4	16024.41	4741.48	7166.71	10531.16	10018.55	4703.97	12054.72	10486.08	6881.690000000001	10694.33	5096.88	6268.719999999998	6249.27	9543.16	8410.67	3651.85	1029.79	2241.9	1453.0	384.99	2088.03	6244.23	3282.28	2571.94	3061.1	1236.38	4862.85	1132.34	2445.81	9768.12	1610.63	1073.13	
